packet_size,ttl,protocol,src_port,dst_port,flags,tcp_window,payload_size
0.04591104734576758,0.0,0.0,0.847193074501574,0.007263247639034628,0.96,0.0011749446860456244,0.042816091954022986
0.01721664275466284,0.0,0.0,0.007263247639034628,0.847193074501574,0.96,0.0007324330510414282,0.014080459770114942
0.0031563845050215206,0.0,0.0,0.847193074501574,0.007263247639034628,0.64,0.0011749446860456244,0.0
0.01721664275466284,0.0,0.0,0.007263247639034628,0.847193074501574,0.96,0.0007629510948348211,0.014080459770114942
0.0031563845050215206,0.0,0.0,0.847193074501574,0.007263247639034628,0.64,0.0011749446860456244,0.0
0.01721664275466284,0.0,0.0,0.007263247639034628,0.847193074501574,0.96,0.0007629510948348211,0.014080459770114942
0.0031563845050215206,0.0,0.0,0.847193074501574,0.007263247639034628,0.64,0.0011749446860456244,0.0
0.01721664275466284,0.0,0.0,0.007263247639034628,0.847193074501574,0.96,0.0008087281605249104,0.014080459770114942
0.01721664275466284,0.0,0.0,0.007263247639034628,0.847193074501574,0.96,0.0008087281605249104,0.014080459770114942
0.017144906743185077,0.0,0.0,0.007263247639034628,0.847193074501574,0.96,0.0008087281605249104,0.014008620689655173
0.01721664275466284,0.0,0.0,0.007263247639034628,0.847193074501574,0.96,0.0008087281605249104,0.014080459770114942
0.0031563845050215206,0.0,0.0,0.847193074501574,0.007263247639034628,0.64,0.0011749446860456244,0.0
0.0031563845050215206,0.0,0.0,0.847193074501574,0.007263247639034628,0.64,0.0011749446860456244,0.0
0.0031563845050215206,0.0,0.0,0.847193074501574,0.007263247639034628,0.64,0.0011749446860456244,0.0
0.0031563845050215206,0.0,0.0,0.847193074501574,0.007263247639034628,0.64,0.0011749446860456244,0.0
0.01721664275466284,0.0,0.0,0.007263247639034628,0.847193074501574,0.96,0.0008087281605249104,0.014080459770114942
0.01721664275466284,0.0,0.0,0.007263247639034628,0.847193074501574,0.96,0.0008087281605249104,0.014080459770114942
0.0031563845050215206,0.0,0.0,0.847193074501574,0.007263247639034628,0.64,0.0011749446860456244,0.0
0.0031563845050215206,0.0,0.0,0.847193074501574,0.007263247639034628,0.64,0.0011749446860456244,0.0
